age,income,education,married,children,purchase_amount,labels,gender_Female,gender_Male,occupation_Artist,occupation_Businessman,occupation_Doctor,occupation_Engineer,occupation_HR,occupation_Housewife,occupation_Lawyer,occupation_Retired,occupation_Salesman,occupation_Scientist,occupation_Unemployed,most_bought_ball,most_bought_bat,most_bought_bed,most_bought_biscuits,most_bought_carpet,most_bought_chair,most_bought_chips,most_bought_cream,most_bought_curtains,most_bought_dictionary,most_bought_encyclopedia,most_bought_gloves,most_bought_laptop,most_bought_lipstick,most_bought_maggi,most_bought_mobile,most_bought_monitor,most_bought_novel,most_bought_pants,most_bought_perfume,most_bought_shirt,most_bought_shoes,most_bought_sofa,most_bought_table
0.26086956521739135,0.4490603717639616,0.6666666666666666,1,0.3333333333333333,0.610813203377314,sports furniture,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.17391304347826086,0.5817443605145693,1.0,0,1.0,0.6719245130873442,beauty clothing food,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.02173913043478265,0.6337094564794612,0.6666666666666666,1,1.0,0.44409622851314434,books furniture clothing beauty,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.17391304347826086,0.2686494573615988,0.6666666666666666,1,0.6666666666666666,0.39200699944601425,electronics clothing,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.9130434782608696,0.5378654026286485,0.0,0,0.0,0.342536140686001,furniture home books,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15217391304347827,0.31860622357966745,0.6666666666666666,1,1.0,0.6705893549823042,clothing food home,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8260869565217392,0.5390842281122128,0.0,1,1.0,0.44424596535051286,food electronics beauty books,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.9347826086956521,0.40425132496737876,0.3333333333333333,0,0.0,0.3187936608582681,home electronics furniture clothing sports,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.3695652173913043,0.34946938823478474,0.0,1,0.6666666666666666,0.4947052360700135,sports books,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.6086956521739131,0.23693744698730707,0.6666666666666666,1,1.0,0.6568970064133247,beauty furniture food sports books,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02173913043478265,0.29993311199614286,0.3333333333333333,1,0.3333333333333333,0.6362661911170419,books furniture beauty,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21739130434782616,0.1156018989497617,0.0,0,1.0,0.23261788243967843,electronics beauty,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,0.31295255580565134,0.0,1,0.3333333333333333,0.7480231283702488,furniture clothing food sports beauty books,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.13043478260869568,0.6091144603039151,1.0,1,0.3333333333333333,0.5374066865958295,clothing,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7173913043478262,0.4463825802959483,0.6666666666666666,0,0.6666666666666666,0.440378204825989,food furniture clothing sports,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06521739130434784,0.6931397180510401,1.0,1,0.0,0.5258700889424704,home electronics food,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.5434782608695652,0.21407181716363272,0.6666666666666666,1,0.3333333333333333,0.5083067494874717,sports home books,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.043478260869565244,0.5216547238071323,1.0,0,0.6666666666666666,0.7125827346714859,beauty furniture sports books,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5434782608695652,0.9559609681014936,0.0,0,0.3333333333333333,0.6349746284494729,books beauty,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.3695652173913043,0.6298090278644486,0.3333333333333333,0,0.3333333333333333,0.7452930900355932,electronics furniture food,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21739130434782616,0.19070766537680034,0.3333333333333333,0,0.6666666666666666,0.40308316730137583,furniture,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.673913043478261,0.40113290423273845,0.6666666666666666,1,0.3333333333333333,0.5624538214433481,clothing home books,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4130434782608696,0.7777274010265947,0.0,1,1.0,0.573433346244196,food electronics,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.15217391304347827,0.45379072357074984,0.6666666666666666,0,1.0,0.41373041286972,home electronics furniture food,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4130434782608696,0.6467841040791225,0.0,1,1.0,0.5559844065634069,sports,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5434782608695652,0.45343119825807904,1.0,1,0.3333333333333333,0.5099185228979096,beauty,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.06521739130434784,0.32870406433508786,0.3333333333333333,1,0.6666666666666666,0.424222752474121,books electronics clothing food beauty,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08695652173913049,0.6892336489516182,0.6666666666666666,0,0.6666666666666666,0.4265116672906528,electronics,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.7826086956521738,0.5429409746978802,0.0,1,0.0,0.8261417684190612,furniture electronics,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3695652173913043,0.6031501756322966,0.6666666666666666,1,0.6666666666666666,0.6430576974970313,clothing,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3913043478260869,0.6005267879635048,0.3333333333333333,1,0.3333333333333333,0.4715375676529303,food home beauty,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9782608695652173,0.6422762715356196,0.3333333333333333,1,0.6666666666666666,0.335417023259567,home beauty books,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4782608695652174,0.4831132203270598,0.3333333333333333,0,0.3333333333333333,0.5166748695678628,sports clothing books,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.23913043478260876,0.59401222529948,1.0,1,0.0,0.38330889145984137,beauty,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3695652173913043,0.4565250098558424,0.3333333333333333,1,1.0,0.5538021470624913,books,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.043478260869565244,0.3797652731319902,0.6666666666666666,1,0.0,0.38393015092594596,electronics furniture clothing,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.9347826086956521,0.7175573699704905,1.0,0,0.3333333333333333,0.49521525316259507,furniture electronics beauty,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6304347826086956,0.1743364206819717,0.3333333333333333,0,0.6666666666666666,0.5081525002066333,clothing,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8260869565217392,0.4589589935451132,0.3333333333333333,0,0.3333333333333333,0.9444559032309432,food,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.21739130434782616,0.26405777399282443,0.3333333333333333,1,1.0,0.5663654686036992,home food,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10869565217391308,0.2884507224921789,0.0,1,1.0,0.4965421840674564,sports home,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.19565217391304346,0.7517698992020778,0.3333333333333333,0,0.0,0.6208084861092006,beauty furniture,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.10869565217391308,0.5745847384991547,0.0,1,0.6666666666666666,0.5089980494144346,books clothing beauty,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6956521739130435,0.2785867156794943,1.0,1,0.6666666666666666,0.6830877135147772,electronics books,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5217391304347826,0.6258579713633372,0.6666666666666666,0,0.0,0.43945067562603823,furniture clothing food beauty,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.32608695652173914,0.6602617934280561,0.3333333333333333,1,0.0,0.3701504770939694,clothing food sports,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4782608695652174,0.32381355199039247,0.6666666666666666,1,0.0,0.36459835353424663,food,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6086956521739131,0.3631011323146384,0.3333333333333333,1,0.6666666666666666,0.446137771144829,home furniture food beauty,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0.6858808515942336,0.6666666666666666,0,0.6666666666666666,0.4053722642710752,sports,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21739130434782616,0.5851927066062619,0.6666666666666666,1,1.0,0.7600275010561652,beauty furniture clothing,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8913043478260869,0.6398515260801048,1.0,1,0.0,0.6598215926873909,books furniture food,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21739130434782616,0.2653094944756658,0.3333333333333333,0,0.3333333333333333,0.3892196256043763,electronics sports books,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.6162417197913652,0.0,0,0.6666666666666666,0.6694590742097624,furniture clothing sports beauty,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.8478260869565217,0.455431472500092,1.0,0,0.0,0.6898086735135256,clothing electronics furniture food home sports books,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8913043478260869,0.23719625682652995,0.3333333333333333,0,1.0,0.6368651503902216,food electronics home,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.30434782608695654,0.3941901279004308,0.6666666666666666,0,1.0,0.6297399036408167,home,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.34782608695652173,0.5025064732524815,0.3333333333333333,0,0.3333333333333333,0.3443361810722202,sports,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23913043478260876,0.38383365359247706,0.0,1,0.3333333333333333,0.6814618850402856,beauty furniture food,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17391304347826086,0.4548251750537399,0.3333333333333333,0,0.3333333333333333,0.5075588712966822,books home,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7173913043478262,0.4165813702786772,0.0,0,1.0,0.48564952931235505,electronics clothing home sports beauty,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6521739130434783,0.2658187446618095,0.0,1,0.3333333333333333,0.5551447508274496,furniture beauty,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4565217391304348,0.7788078689331763,0.6666666666666666,1,0.6666666666666666,0.6319782702033914,clothing food sports,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4565217391304348,0.32204731314854534,0.3333333333333333,0,1.0,0.7369566089085428,food clothing sports,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.6304347826086956,0.6113748529509937,1.0,0,0.6666666666666666,0.564163174726192,home,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6304347826086956,0.595424963139292,1.0,1,1.0,0.4885902506502505,sports food,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13043478260869568,0.4736236210943992,0.6666666666666666,0,0.0,0.7422370431489447,beauty furniture,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3695652173913043,0.313914279744487,0.3333333333333333,1,0.0,0.4610304987088081,books home,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6086956521739131,0.5753491928316463,0.0,1,1.0,0.3844346946288171,electronics sports,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.5,0.45407548714411955,0.3333333333333333,1,0.3333333333333333,0.576608976896055,furniture electronics,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.23913043478260876,0.5113047058419014,1.0,0,0.0,0.6197375764587442,clothing home sports books,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.10869565217391308,0.3906694151879931,0.3333333333333333,0,0.0,0.6622659681775747,food furniture clothing,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3695652173913043,0.46810277151798446,1.0,1,0.3333333333333333,0.5508319021259751,home sports beauty,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.043478260869565244,0.5599901735558839,1.0,0,0.0,0.6499553326396434,sports,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26086956521739135,0.6029409858191062,0.3333333333333333,1,0.3333333333333333,0.6285260947583782,beauty,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.08695652173913049,0.5130708715155017,1.0,0,1.0,0.5682095144306779,books furniture,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.6956521739130435,0.6038733706483039,0.6666666666666666,1,0.6666666666666666,0.4124094680732894,electronics food,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.9130434782608696,0.6624292892026082,1.0,0,0.6666666666666666,0.450895502072716,furniture sports books,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4130434782608696,0.6458222105175009,0.3333333333333333,0,0.6666666666666666,0.520505115992911,clothing beauty,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3913043478260869,0.5887242895625513,0.6666666666666666,1,0.0,0.6839239730474829,food beauty,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.32608695652173914,0.43876797598217204,0.6666666666666666,1,0.6666666666666666,0.42438095194479897,home furniture sports books,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3695652173913043,0.37865035604555136,0.0,0,0.0,0.6397749493504652,sports food,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6956521739130435,0.6903683484804124,0.6666666666666666,0,0.6666666666666666,0.3623130136310132,beauty clothing,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7608695652173914,0.39801099005685897,0.3333333333333333,1,1.0,0.5777769561359597,books clothing,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.19565217391304346,0.5214862042457784,0.6666666666666666,1,0.6666666666666666,0.4593417052436637,electronics,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.10869565217391308,0.6176051610698099,0.3333333333333333,1,1.0,0.6178774152341544,furniture home sports,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.8260869565217392,0.5789862541217339,0.6666666666666666,1,0.6666666666666666,0.508462500206286,clothing electronics food home beauty,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.6521739130434783,0.4423376652849294,0.6666666666666666,0,0.3333333333333333,0.4313570880244385,food furniture beauty,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4565217391304348,0.23775105924974277,0.0,1,1.0,0.4147627777724726,home electronics furniture beauty,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.30434782608695654,0.5441970933372509,0.3333333333333333,0,0.3333333333333333,0.6710509594764291,sports electronics food,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9565217391304348,0.41032733850456643,0.0,1,1.0,0.6846466660958601,beauty home sports,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9347826086956521,0.3557655486715598,0.0,0,0.0,0.3714319967364914,books clothing home,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.19565217391304346,0.5735439324765532,1.0,0,1.0,0.4774271844758309,electronics furniture,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.9130434782608696,0.21435760278507293,0.6666666666666666,1,0.6666666666666666,0.8983884468448728,furniture clothing,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.043478260869565244,0.3054153011746617,1.0,0,0.0,0.6758630456619608,clothing furniture sports,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17391304347826086,0.6177481451022517,1.0,0,0.6666666666666666,0.4455690546769058,food furniture clothing beauty,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4347826086956522,0.32537558732563526,0.0,0,1.0,0.4224521301907821,home furniture clothing,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8913043478260869,0.24792478446301708,0.0,0,0.3333333333333333,0.32221884252862576,sports clothing beauty,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.043478260869565244,0.6594566524652803,0.3333333333333333,1,0.3333333333333333,0.5590356593359344,beauty electronics,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.3913043478260869,0.4255308314637279,0.3333333333333333,1,0.3333333333333333,0.29445384736489,books electronics food,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.9130434782608696,0.5455027140787596,1.0,1,0.0,0.5343686690781145,electronics furniture clothing food books,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.02173913043478265,0.8554717642239653,0.0,0,0.6666666666666666,0.6839426593797038,furniture electronics home,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5869565217391305,0.7022156609573642,0.0,0,0.3333333333333333,0.6576904356656952,clothing home books,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8043478260869565,0.46213580439407315,1.0,0,0.0,0.5946683530334955,food clothing,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.9565217391304348,0.5671549357998238,0.3333333333333333,0,1.0,0.5320360124882497,home,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02173913043478265,0.7088708103377024,0.0,1,0.6666666666666666,0.6067961577288193,sports,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10869565217391308,0.34956708235833195,1.0,1,0.0,0.34494402973684446,beauty clothing sports,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7173913043478262,0.7406446887100351,0.0,0,1.0,0.24616394566566444,books beauty,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8913043478260869,0.3560871581331673,0.0,0,0.6666666666666666,0.5857052086800764,electronics clothing books,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9782608695652173,0.40181667015735906,0.0,1,1.0,0.6229072541348798,furniture beauty,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.30434782608695654,0.30325961014429687,0.6666666666666666,0,0.0,0.5605224537716704,clothing food home,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8478260869565217,0.5535712575266356,1.0,0,0.3333333333333333,0.7852796370515779,food beauty books,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
